time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,ozone,precipAccumulation,city,demand,hour,day_of_week,month,season,kmeans_cluster
1578646800,Overcast,cloudy,0.0067021963824289,0.16,0.5628791308284291,0.6291980808773132,64.55,0.96,0.5421133231240436,0.3597069597069597,0.5080783121079643,0.4484679665738161,0.94,0.0,1.0,rain,0.311743772241993,0.008611082970317,dallas,11082.0,9,4,1,Winter,1
1578650400,Overcast,cloudy,0.0083171834625323,0.16,0.5627885921231326,0.6290457695529662,64.51,0.96,0.5329249617151621,0.3827838827838827,0.536019768104923,0.4401114206128134,0.94,0.0,1.0,rain,0.3138790035587188,0.008611082970317,dallas,11295.0,10,4,1,Winter,1
1578654000,Overcast,cloudy,0.0104974160206718,0.14,0.5652331371661385,0.6310258167694768,64.57,0.95,0.522205206738132,0.436996336996337,0.5808781600456188,0.4317548746518105,0.96,0.0,1.0,rain,0.3156583629893238,0.008611082970317,dallas,11554.0,11,4,1,Winter,1
1578657600,Overcast,cloudy,0.0033107235142118,0.1,0.5694884563150747,0.6346051328916305,64.69,0.94,0.5130168453292505,0.4208791208791209,0.5363999239688272,0.4066852367688022,0.95,0.0,1.0,rain,0.3120996441281137,0.008611082970317,dallas,11647.0,12,4,1,Winter,1
1578661200,Mostly Cloudy,partly-cloudy-night,0.0022609819121447,0.08,0.571299230421005,0.6362044017972736,64.9,0.94,0.5130168453292505,0.4589743589743589,0.579547614521954,0.4122562674094707,0.83,0.0,1.0,rain,0.3170818505338079,0.008611082970317,dallas,11683.0,13,4,1,Winter,1
1578664800,Overcast,cloudy,0.0039567183462532,0.1,0.5678587596197374,0.6333866422968548,64.79,0.95,0.5145482388973974,0.478021978021978,0.5367800798327315,0.4122562674094707,0.89,0.0,1.0,rain,0.3234875444839856,0.008611082970317,dallas,11634.0,14,4,1,Winter,1
1578668400,Overcast,cloudy,0.0076711886304909,0.15,0.5713897691263015,0.6368136470946615,65.34,0.95,0.5145482388973974,0.4512820512820513,0.5428625736551986,0.4289693593314763,0.94,0.0,0.972100153295861,rain,0.3270462633451957,0.008611082970317,dallas,11507.0,15,4,1,Winter,1
1578672000,Possible Light Rain,rain,0.0234980620155038,0.27,0.5785423268447261,0.643210722717234,65.9,0.95,0.5114854517611036,0.4761904761904762,0.5751758220870558,0.4401114206128134,0.96,0.0833333333333333,0.9894736842105264,rain,0.3270462633451957,0.008611082970317,dallas,11382.0,16,4,1,Winter,1
1578675600,Possible Light Rain,rain,0.0231750645994832,0.37,0.5774558623811679,0.6426014774198461,66.13,0.96,0.5022970903522221,0.4399267399267399,0.5383007032883482,0.4456824512534819,0.97,0.1666666666666666,0.6045988758303525,rain,0.3238434163701068,0.008611082970317,dallas,11529.0,17,4,1,Winter,1
1578679200,Rain,rain,0.0356912144702842,0.4,0.5833408782254413,0.6474754397989491,66.25,0.94,0.4854517611026043,0.4025641025641026,0.4983843375784071,0.4428969359331476,0.94,0.1666666666666666,0.744200306591722,rain,0.3167259786476869,0.008611082970317,dallas,11953.0,18,4,1,Winter,1
1578682800,Rain,rain,0.053859819121447,0.48,0.5856948845631507,0.6492270200289392,66.17,0.93,0.4640122511485458,0.4267399267399268,0.509598935563581,0.4428969359331476,0.95,0.25,0.7938681655595298,rain,0.3142348754448399,0.008611082970317,dallas,11934.0,19,4,1,Winter,1
1578686400,Rain,rain,0.0427164082687338,0.55,0.587143503847895,0.6499885766506739,65.87,0.92,0.4395099540581935,0.5267399267399268,0.4945827789393652,0.4512534818941504,0.92,0.1666666666666666,0.8797138477261114,rain,0.3120996441281137,0.008611082970317,dallas,11570.0,20,4,1,Winter,1
1578690000,Rain,rain,0.0390019379844961,0.48,0.5851516523313716,0.6473992841367756,64.9,0.89,0.4257274119448713,0.6326007326007326,0.5860102642083255,0.4735376044568245,0.83,0.0833333333333333,1.0,rain,0.3113879003558718,0.008611082970317,dallas,11281.0,21,4,1,Winter,1
1578693600,Rain,rain,0.0469961240310077,0.73,0.5818922589406971,0.645114614271571,65.21,0.91,0.4150076569678411,0.6153846153846154,0.6293480326934043,0.5069637883008357,0.92,0.0833333333333333,1.0,rain,0.3128113879003559,0.008611082970317,dallas,10970.0,22,4,1,Winter,1
1578697200,Rain,rain,0.0541020671834625,0.66,0.5820733363512902,0.645723859568959,65.65,0.93,0.4088820826952535,0.5010989010989011,0.5432427295191028,0.5097493036211699,0.91,0.0,0.7975472662238119,rain,0.3156583629893238,0.008611082970317,dallas,10565.0,23,4,1,Winter,4
1578700800,Rain,rain,0.0583010335917312,0.56,0.5931190583974649,0.6552433173406442,66.22,0.91,0.4088820826952535,0.4014652014652015,0.467781790534119,0.4484679665738161,0.94,0.0,0.7524782830863567,rain,0.3238434163701068,0.008611082970317,dallas,10146.0,0,5,1,Winter,4
1578704400,Rain,rain,0.0574127906976744,0.71,0.5811679492983249,0.6438961236767954,64.7,0.9,0.4119448698315473,0.4135531135531135,0.4379395552176393,0.4066852367688022,0.88,0.0,0.6316811446090955,rain,0.3295373665480429,0.008611082970317,dallas,9857.0,1,5,1,Winter,4
1578708000,Rain,rain,0.1589147286821705,0.86,0.5620642824807605,0.6265326327012413,62.86,0.91,0.4226646248085757,0.2978021978021978,0.3132484318570614,0.7103064066852368,0.94,0.0,0.286152273888605,rain,0.3362989323843416,0.008611082970317,dallas,9886.0,2,5,1,Winter,4
1578711600,Heavy Rain,rain,0.2627583979328166,0.9,0.5382526029877772,0.6052852029548397,60.95,0.93,0.447166921898928,0.2655677655677655,0.2794145599695875,0.649025069637883,0.93,0.0,0.8378129790495656,rain,0.3448398576512453,0.008611082970317,dallas,10064.0,3,5,1,Winter,4
1578715200,Rain,rain,0.1478520671834625,0.91,0.5065640561339972,0.5762698956667429,57.76,0.94,0.4578866768759582,0.3937728937728938,0.3601976810492302,0.7994428969359332,0.99,0.0,0.8434338272866632,rain,0.3548042704626334,0.008611082970317,dallas,10353.0,4,5,1,Winter,4
1578718800,Rain,rain,0.1089308785529715,0.81,0.4428248076052512,0.5221993755235701,50.05,0.91,0.4839203675344574,0.6128205128205129,0.5622505227143129,0.9052924791086352,0.96,0.0,0.7820132856412877,rain,0.3669039145907474,0.008611082970317,dallas,10825.0,5,5,1,Winter,1
1578722400,Rain,rain,0.0519218346253229,0.84,0.3923947487550928,0.4262432411849821,43.47,0.88,0.5084226646248098,0.6754578754578755,0.5884812773237028,0.9303621169916436,0.93,0.0,0.8134900357690342,rain,0.3572953736654803,0.008611082970317,dallas,11729.0,6,5,1,Winter,1
1578726000,Rain,rain,0.0479651162790697,0.76,0.3696695337256677,0.4022542076003351,40.69,0.87,0.5283307810107196,0.654945054945055,0.5445732750427675,0.9220055710306406,1.0,0.0,0.5351047521716913,rain,0.3669039145907474,0.008611082970317,dallas,12907.0,7,5,1,Winter,1
1578729600,Possible Light Rain,rain,0.0252745478036175,0.62,0.3578995020371208,0.3955525093290686,39.73,0.88,0.5405819295558967,0.5435897435897437,0.4442121269720586,0.947075208913649,0.99,0.0,1.0,rain,0.3800711743772241,0.008611082970317,dallas,14183.0,8,5,1,Winter,6
1578733200,Possible Light Rain,rain,0.0091246770025839,0.38,0.3489361702127659,0.3856522732465159,38.99,0.89,0.5436447166921905,0.547985347985348,0.496103402394982,0.0445682451253481,0.82,0.0,1.0,rain,0.4035587188612098,0.008611082970317,dallas,15371.0,9,5,1,Winter,6
1578736800,Overcast,cloudy,0.0067021963824289,0.24,0.3435943866002716,0.3837483816921788,38.16,0.88,0.565084226646249,0.489010989010989,0.4039156053982133,0.8774373259052924,0.98,0.0,1.0,rain,0.4487544483985767,0.008611082970317,dallas,16371.0,10,5,1,Winter,3
1578740400,Possible Light Rain,rain,0.0077519379844961,0.26,0.3281122679945676,0.3628817302566446,36.18,0.87,0.5727411944869853,0.5534798534798535,0.4592282835962745,0.8746518105849582,1.0,0.0,0.8680633622892181,rain,0.50355871886121,0.008611082970317,dallas,16878.0,11,5,1,Winter,3
1578744000,Possible Light Rain,rain,0.0095284237726098,0.25,0.3104572204617473,0.3395780976315589,33.7,0.85,0.5941807044410421,0.6205128205128206,0.5054172210606349,0.8523676880222841,1.0,0.0,0.9278487480838016,rain,0.5818505338078291,0.008611082970317,dallas,16761.0,12,5,1,Winter,3
1578747600,Overcast,cloudy,0.0184916020671834,0.15,0.2925305568130376,0.3218338283451374,31.24,0.83,0.6186830015313944,0.5934065934065934,0.4864094278654248,0.8467966573816156,0.98,0.0,0.7036280020439447,rain,0.593594306049822,0.008611082970317,dallas,16089.0,13,5,1,Winter,3
1578751200,Overcast,cloudy,0.002906976744186,0.07,0.2808510638297872,0.3123905262356256,29.25,0.81,0.6477794793261875,0.5472527472527473,0.4554267249572325,0.8635097493036211,0.88,0.0,0.9843638221768012,rain,0.5836298932384342,0.008611082970317,dallas,14922.0,14,5,1,Winter,6
1578754800,Overcast,cloudy,0.0010497416020671,0.04,0.2733363512901766,0.3045464930317569,27.68,0.78,0.6768759571209806,0.543956043956044,0.463980231895077,0.8523676880222841,0.89,0.0,1.0,rain,0.5637010676156583,0.008611082970317,dallas,13823.0,15,5,1,Winter,6
1578758400,Overcast,cloudy,0.0040374677002583,0.09,0.2748755092802172,0.3071357855456553,27.45,0.77,0.6937212863705984,0.5311355311355311,0.4480136856111006,0.8551532033426184,0.93,0.0833333333333333,0.5811957077158917,snow,0.5309608540925267,0.0221862020058758,dallas,13075.0,16,5,1,Winter,6
1578762000,Overcast,cloudy,0.0012919896640826,0.06,0.2791308284291534,0.3114005026273703,26.26,0.72,0.7013782542113329,0.5344322344322344,0.4390800228093519,0.8690807799442897,0.96,0.1666666666666666,1.0,snow,0.4871886120996441,0.0061797183669334,dallas,12917.0,17,5,1,Winter,1
1578765600,Overcast,cloudy,0.0015342377260981,0.02,0.2787686736079673,0.3138374838169218,26.25,0.72,0.7044410413476268,0.4989010989010989,0.3660900969397453,0.8579387186629527,0.96,0.1666666666666666,1.0,snow,0.4487544483985767,0.0072940938101509,dallas,13554.0,18,5,1,Winter,6
1578769200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,0.298596650067904,0.3385880740233036,26.63,0.67,0.7013782542113329,0.4516483516483516,0.333206614712032,0.8523676880222841,0.73,0.1666666666666666,1.0,No Precipitation,0.4412811387900356,0.008611082970317,dallas,14533.0,19,5,1,Winter,6
1578772800,Partly Cloudy,partly-cloudy-day,0.0,0.0,0.333635129017655,0.382834513746097,27.53,0.6,0.6906584992343046,0.3648351648351648,0.3128682759931572,0.8328690807799443,0.38,0.1666666666666666,1.0,No Precipitation,0.4110320284697509,0.008611082970317,dallas,14847.0,20,5,1,Winter,6
1578776400,Clear,clear-day,0.0,0.0,0.3617021276595744,0.4190084532785012,28.83,0.56,0.6891271056661559,0.2882783882783883,0.272761832351264,0.8440111420612814,0.2,0.1666666666666666,1.0,No Precipitation,0.389679715302491,0.008611082970317,dallas,15065.0,21,5,1,Winter,6
1578780000,Clear,clear-day,0.0,0.0,0.3727478497057492,0.4363719442540553,29.91,0.56,0.6875957120980107,0.2326007326007326,0.2098460368751188,0.8523676880222841,0.11,0.0833333333333333,1.0,No Precipitation,0.3825622775800711,0.008611082970317,dallas,15064.0,22,5,1,Winter,6
1578783600,Clear,clear-day,0.0,0.0,0.3551833408782254,0.4289848450232275,31.13,0.63,0.6891271056661559,0.1604395604395604,0.1621364759551416,0.8662952646239555,0.05,0.0,1.0,No Precipitation,0.3839857651245552,0.008611082970317,dallas,14796.0,23,5,1,Winter,6
1578787200,Clear,clear-night,0.000968992248062,0.01,0.3459483929379809,0.4407128169979438,31.91,0.68,0.6875957120980107,0.1073260073260073,0.1016916935943736,0.9637883008356546,0.0,0.0,1.0,rain,0.387188612099644,0.008611082970317,dallas,14467.0,0,6,1,Winter,6
1578790800,Clear,clear-night,0.0,0.0,0.3324581258488003,0.4293656233340948,32.07,0.72,0.6937212863705984,0.0886446886446886,0.0619654058163847,0.0779944289693593,0.0,0.0,1.0,No Precipitation,0.391459074733096,0.008611082970317,dallas,14142.0,1,6,1,Winter,6
1578794400,Clear,clear-night,0.0007267441860465,0.01,0.3191489361702127,0.4181707409945929,31.49,0.75,0.7013782542113329,0.0901098901098901,0.0537920547424444,0.3036211699164345,0.0,0.0,1.0,rain,0.3950177935943061,0.008611082970317,dallas,13955.0,2,6,1,Winter,6
1578798000,Clear,clear-night,0.0,0.0,0.30493435943866,0.4062143020333562,31.13,0.78,0.7090352220520693,0.1073260073260073,0.0716593803459418,0.3704735376044568,0.01,0.0,1.0,No Precipitation,0.396085409252669,0.008611082970317,dallas,13898.0,3,6,1,Winter,6
1578801600,Clear,clear-night,0.0,0.0,0.2946129470348573,0.3719442540552889,30.41,0.8,0.7090352220520693,0.1490842490842491,0.1389469682569853,0.3899721448467966,0.03,0.0,1.0,No Precipitation,0.393950177935943,0.008611082970317,dallas,13969.0,4,6,1,Winter,6
1578805200,Clear,clear-night,0.001453488372093,0.01,0.2879130828429153,0.360749371715787,30.04,0.81,0.7090352220520693,0.1728937728937729,0.2049040106443642,0.3871866295264624,0.05,0.0,1.0,rain,0.3903914590747331,0.008611082970317,dallas,14189.0,5,6,1,Winter,6
1578808800,Clear,clear-night,0.0,0.0,0.2805794477138976,0.3496306450384586,29.59,0.82,0.7059724349157737,0.1948717948717949,0.1954001140467591,0.362116991643454,0.0,0.0,1.0,No Precipitation,0.3967971530249109,0.008611082970317,dallas,14585.0,6,6,1,Winter,6
1578812400,Clear,clear-night,0.0,0.0,0.276776822091444,0.3419389231589368,29.56,0.83,0.7029096477794816,0.2183150183150183,0.2294240638661851,0.362116991643454,0.05,0.0,1.0,No Precipitation,0.3971530249110321,0.008611082970317,dallas,15125.0,7,6,1,Winter,6
1578816000,Clear,clear-night,0.0,0.0,0.2739701222272521,0.3359226258472317,29.82,0.85,0.7029096477794816,0.2395604395604395,0.253944117088006,0.3732590529247911,0.12,0.0,1.0,No Precipitation,0.397508896797153,0.008611082970317,dallas,15736.0,8,6,1,Winter,3
1578819600,Clear,clear-night,0.0,0.0,0.270076957899502,0.3332571776711598,29.72,0.86,0.7029096477794816,0.2315018315018315,0.3007032883482228,0.3676880222841225,0.16,0.0,1.0,No Precipitation,0.3943060498220642,0.008611082970317,dallas,15847.0,9,6,1,Winter,3
1578823200,Clear,clear-night,0.0,0.0,0.2630149388863739,0.3261747010890259,29.35,0.88,0.7013782542113329,0.2307692307692307,0.2514731039726288,0.3732590529247911,0.18,0.0,1.0,No Precipitation,0.3864768683274021,0.008611082970317,dallas,15496.0,10,6,1,Winter,6
1578826800,Clear,clear-night,0.0008882428940568,0.01,0.257582616568583,0.3219099840073109,29.08,0.89,0.6952526799387453,0.2230769230769231,0.2372172590762212,0.3844011142061281,0.19,0.0,1.0,rain,0.3754448398576512,0.008611082970317,dallas,14799.0,11,6,1,Winter,6
1578830400,Clear,clear-night,0.0,0.0,0.2600271616115889,0.3318863757520371,28.41,0.85,0.6937212863705984,0.1798534798534798,0.1828549705379205,0.3760445682451253,0.01,0.0,1.0,No Precipitation,0.3626334519572952,0.008611082970317,dallas,13882.0,12,6,1,Winter,6
1578834000,Clear,clear-night,0.0013727390180878,0.01,0.2599366229062924,0.3311248191303023,28.06,0.84,0.6967840735068922,0.1835164835164835,0.1912183995438129,0.3509749303621169,0.12,0.0,1.0,rain,0.3572953736654803,0.008611082970317,dallas,13012.0,13,6,1,Winter,6
1578837600,Clear,clear-day,0.0,0.0,0.2641014033499321,0.3244231208590358,27.95,0.82,0.7075038284839206,0.2501831501831502,0.3092567952860673,0.3899721448467966,0.27,0.0,0.9765968318855393,No Precipitation,0.3544483985765124,0.008611082970317,dallas,12236.0,14,6,1,Winter,1
1578841200,Clear,clear-day,0.0,0.0,0.2830239927569036,0.3375218947528748,29.23,0.8,0.7090352220520693,0.2974358974358974,0.333396692643984,0.4094707520891364,0.29,0.0833333333333333,1.0,No Precipitation,0.3526690391459076,0.008611082970317,dallas,11571.0,15,6,1,Winter,1
1578844800,Partly Cloudy,partly-cloudy-day,0.0,0.0,0.3091896785875961,0.3641763765135937,30.76,0.76,0.7105666156202162,0.2981684981684982,0.3370081733510739,0.415041782729805,0.32,0.0833333333333333,1.0,No Precipitation,0.3512455516014233,0.008611082970317,dallas,11257.0,16,6,1,Winter,1
1578848400,Clear,clear-day,0.0004037467700258,0.01,0.3446808510638297,0.402558830249029,32.63,0.7,0.7029096477794816,0.2798534798534798,0.2807451054932522,0.4066852367688022,0.23,0.1666666666666666,1.0,rain,0.3516014234875445,0.008611082970317,dallas,11411.0,17,6,1,Winter,1
1578852000,Clear,clear-day,0.0001614987080103,0.01,0.37818017202354,0.4391897037544741,34.4,0.65,0.6967840735068922,0.2556776556776557,0.2356966356206044,0.426183844011142,0.1,0.25,1.0,rain,0.3530249110320284,0.008611082970317,dallas,12216.0,18,6,1,Winter,1
1578855600,Clear,clear-day,0.0,0.0,0.4175645088275238,0.4749828649760109,35.97,0.59,0.6784073506891275,0.3036630036630036,0.2790344041056833,0.4094707520891364,0.07,0.25,1.0,No Precipitation,0.3921708185053379,0.008611082970317,dallas,13137.0,19,6,1,Winter,6
1578859200,Clear,clear-day,0.0011304909560723,0.01,0.454594839293798,0.532099611606123,37.25,0.53,0.6600306278713628,0.3278388278388278,0.2843565862003421,0.4484679665738161,0.04,0.25,1.0,rain,0.3953736654804271,0.008611082970317,dallas,13244.0,20,6,1,Winter,6
1578862800,Clear,clear-day,0.0012112403100775,0.01,0.4772295156179266,0.5511385271494935,38.53,0.51,0.6539050535987752,0.349084249084249,0.3282645884812773,0.4846796657381615,0.02,0.1666666666666666,1.0,rain,0.3953736654804271,0.008611082970317,dallas,13122.0,21,6,1,Winter,6
1578866400,Clear,clear-day,0.0011304909560723,0.01,0.4822996831145314,0.5554032442312086,39.5,0.52,0.6508422664624813,0.3483516483516483,0.299182664892606,0.4846796657381615,0.09,0.0833333333333333,1.0,rain,0.3900355871886122,0.008611082970317,dallas,12782.0,22,6,1,Winter,1
1578870000,Clear,clear-day,0.0,0.0,0.4482571299230421,0.5267687152539792,40.2,0.61,0.6493108728943362,0.2776556776556776,0.2543242729519103,0.4651810584958217,0.2,0.0,1.0,No Precipitation,0.3811387900355872,0.008611082970317,dallas,12045.0,23,6,1,Winter,1
1578873600,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.4305115436849253,0.5118422054679765,40.87,0.68,0.6584992343032159,0.2142857142857142,0.2149781410378255,0.4373259052924791,0.34,0.0,1.0,No Precipitation,0.3733096085409252,0.008611082970317,dallas,11383.0,0,0,1,Winter,1
1578877200,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.4187415119963784,0.4825984311933592,41.11,0.72,0.669218989280246,0.2326007326007326,0.2317049990496103,0.4206128133704735,0.55,0.0,1.0,No Precipitation,0.3533807829181495,0.008611082970317,dallas,10984.0,1,0,1,Winter,1
1578880800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.4058850158442734,0.4703373695834285,40.85,0.75,0.6799387442572762,0.2263736263736263,0.2138376734461129,0.3899721448467966,0.84,0.0,1.0,No Precipitation,0.3505338078291814,0.008611082970317,dallas,10847.0,2,0,1,Winter,1
1578884400,Overcast,cloudy,0.0015342377260981,0.02,0.3961068356722498,0.4627979590282537,40.82,0.78,0.6921898928024515,0.2065934065934065,0.2286637521383767,0.3899721448467966,0.9,0.0,1.0,rain,0.3483985765124554,0.008611082970317,dallas,10926.0,3,0,1,Winter,1
1578888000,Mostly Cloudy,partly-cloudy-night,0.000968992248062,0.01,0.387505658669081,0.4548016145000381,40.77,0.81,0.6952526799387453,0.2018315018315018,0.2206804789963885,0.3760445682451253,0.87,0.0,1.0,rain,0.3448398576512453,0.008611082970317,dallas,11130.0,4,0,1,Winter,1
1578891600,Mostly Cloudy,partly-cloudy-night,0.0002422480620155,0.01,0.3831598008148483,0.4506130530804965,40.79,0.82,0.6937212863705984,0.2010989010989011,0.2239118038395742,0.3983286908077994,0.61,0.0,1.0,rain,0.3409252669039145,0.008611082970317,dallas,11653.0,5,0,1,Winter,1
1578895200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.3766410140334993,0.4467291143096489,40.7,0.84,0.6937212863705984,0.1813186813186813,0.2039536209846037,0.4094707520891364,0.6,0.0,1.0,No Precipitation,0.3370106761565835,0.008611082970317,dallas,12683.0,6,0,1,Winter,1
1578898800,Partly Cloudy,partly-cloudy-night,0.0008882428940568,0.01,0.3701222272521502,0.4426167085522808,40.38,0.85,0.6937212863705984,0.1663003663003663,0.1826648926059684,0.4066852367688022,0.54,0.0,1.0,rain,0.3330960854092527,0.008611082970317,dallas,14130.0,7,0,1,Winter,6
1578902400,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.3684019918515165,0.4407889726601172,40.68,0.87,0.6967840735068922,0.167032967032967,0.1668884242539441,0.415041782729805,0.46,0.0,1.0,No Precipitation,0.3288256227758007,0.008611082970317,dallas,14653.0,8,0,1,Winter,6
1578906000,Partly Cloudy,partly-cloudy-night,0.0007267441860465,0.01,0.3595291987324581,0.4324118498210342,40.75,0.91,0.6967840735068922,0.1652014652014652,0.168599125641513,0.4122562674094707,0.54,0.0,1.0,rain,0.3259786476868328,0.008611082970317,dallas,14377.0,9,0,1,Winter,6
1578909600,Partly Cloudy,partly-cloudy-night,0.0006459948320413,0.01,0.3509280217292893,0.4257863072119411,40.69,0.94,0.699846860643186,0.1545787545787545,0.1661281125261357,0.4011142061281337,0.37,0.0,1.0,rain,0.3245551601423487,0.008611082970317,dallas,14179.0,10,0,1,Winter,6
1578913200,Mostly Cloudy,partly-cloudy-night,0.000968992248062,0.01,0.3420552286102308,0.4142868022237453,40.65,0.97,0.6952526799387453,0.1714285714285714,0.2168789203573465,0.403899721448468,0.78,0.0,1.0,rain,0.3241992882562278,0.008611082970317,dallas,13975.0,11,0,1,Winter,6
1578916800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,0.3484834766862834,0.4165714720889498,41.34,0.97,0.6967840735068922,0.1978021978021978,0.2280935183425204,0.3955431754874652,0.79,0.0,1.0,No Precipitation,0.3231316725978649,0.008611082970317,dallas,13624.0,12,0,1,Winter,6
1578920400,Mostly Cloudy,partly-cloudy-night,0.0011304909560723,0.02,0.3585332729741964,0.4253293732389003,41.18,0.93,0.7013782542113329,0.2065934065934065,0.2147880631058734,0.3816155988857939,0.74,0.0,1.0,rain,0.3185053380782917,0.008611082970317,dallas,13251.0,13,0,1,Winter,6
1578924000,Mostly Cloudy,partly-cloudy-day,0.0020994832041343,0.02,0.3585332729741964,0.4247962836036859,40.99,0.92,0.7059724349157737,0.210989010989011,0.2438699866945448,0.3899721448467966,0.82,0.0,0.7408277976494635,rain,0.3120996441281137,0.008611082970317,dallas,12935.0,14,0,1,Winter,6
1578927600,Mostly Cloudy,partly-cloudy-day,0.0012112403100775,0.01,0.3809868718877319,0.4493184068235473,42.94,0.9,0.7090352220520693,0.1945054945054945,0.2145979851739213,0.3816155988857939,0.84,0.0,0.6368932038834951,rain,0.3092526690391458,0.008611082970317,dallas,12566.0,15,0,1,Winter,1
1578931200,Overcast,cloudy,0.0010497416020671,0.01,0.4009959257582616,0.4665295864747544,44.53,0.88,0.7105666156202162,0.2168498168498168,0.1957802699106634,0.3732590529247911,0.95,0.0833333333333333,0.657639243740419,rain,0.3081850533807829,0.008611082970317,dallas,12318.0,16,0,1,Winter,1
1578934800,Mostly Cloudy,partly-cloudy-day,0.000484496124031,0.01,0.4236306020823902,0.5060543751427918,45.87,0.84,0.7029096477794816,0.2391941391941392,0.2014826078692264,0.3816155988857939,0.84,0.1666666666666666,0.7867143587123148,rain,0.3085409252669039,0.008611082970317,dallas,12397.0,17,0,1,Winter,1
1578938400,Mostly Cloudy,partly-cloudy-day,0.0005652454780361,0.01,0.4533272974196468,0.5310334323356941,48.03,0.81,0.6860643185298638,0.286080586080586,0.2552746626116708,0.3983286908077994,0.8,0.25,1.0,rain,0.3046263345195731,0.008611082970317,dallas,12849.0,18,0,1,Winter,1
1578942000,Overcast,cloudy,0.0,0.0,0.4733363512901765,0.5478638336760338,49.06,0.78,0.669218989280246,0.3377289377289377,0.2870176772476716,0.4066852367688022,0.89,0.25,1.0,No Precipitation,0.3017793594306049,0.008611082970317,dallas,13275.0,19,0,1,Winter,6
1578945600,Overcast,cloudy,0.0,0.0,0.5011317338162063,0.571243621963293,50.74,0.74,0.6508422664624813,0.3545787545787546,0.3413799657859723,0.4233983286908078,0.95,0.1666666666666666,1.0,No Precipitation,0.299288256227758,0.008611082970317,dallas,12951.0,20,0,1,Winter,6
1578949200,Overcast,cloudy,0.0,0.0,0.5193300135808058,0.5865509100601629,52.68,0.74,0.6447166921898937,0.3256410256410256,0.3354875498954571,0.4484679665738161,0.98,0.0833333333333333,1.0,No Precipitation,0.296797153024911,0.008611082970317,dallas,12625.0,21,0,1,Winter,1
1578952800,Overcast,cloudy,0.0006459948320413,0.01,0.5298325033952014,0.5953849668722869,53.5,0.73,0.640122511485453,0.3267399267399267,0.3406196540581639,0.4540389972144847,0.94,0.0833333333333333,1.0,rain,0.2939501779359431,0.008611082970317,dallas,12032.0,22,0,1,Winter,1
1578956400,Overcast,cloudy,0.0007267441860465,0.01,0.5148936170212766,0.5828192826136623,53.72,0.78,0.638591117917306,0.2941391941391941,0.3294050560729899,0.4456824512534819,1.0,0.0,1.0,rain,0.2914590747330959,0.008611082970317,dallas,11073.0,23,0,1,Winter,1
1578960000,Overcast,cloudy,0.0,0.0,0.5111815301041195,0.5796969004645496,53.69,0.8,0.6355283307810105,0.2747252747252747,0.3100171070138757,0.4345403899721448,1.0,0.0,1.0,No Precipitation,0.2921708185053381,0.008611082970317,dallas,10188.0,0,1,1,Winter,4
1578963600,Overcast,cloudy,0.0002422480620155,0.01,0.5060208239022181,0.5753560277206611,53.63,0.81,0.640122511485453,0.2633699633699634,0.2826458848127732,0.426183844011142,0.96,0.0,1.0,rain,0.3021352313167259,0.008611082970317,dallas,9544.0,1,1,1,Winter,4
1578967200,Overcast,cloudy,0.0003229974160206,0.01,0.4998641919420552,0.5701774426928642,54.06,0.84,0.6477794793261875,0.2230769230769231,0.240638661851359,0.4289693593314763,0.91,0.0,1.0,rain,0.3113879003558718,0.008611082970317,dallas,9231.0,2,1,1,Winter,4
1578970800,Overcast,cloudy,0.0,0.0,0.495608872793119,0.5665981265707105,54.13,0.86,0.6554364471669238,0.2179487179487179,0.2714312868275993,0.4317548746518105,0.98,0.0,1.0,No Precipitation,0.3181494661921707,0.008611082970317,dallas,9018.0,3,1,1,Winter,4
1578974400,Overcast,cloudy,0.0,0.0,0.4944318696242643,0.5656081029624552,54.5,0.88,0.6539050535987752,0.2245421245421245,0.3001330545523665,0.4512534818941504,0.96,0.0,1.0,No Precipitation,0.3188612099644129,0.008611082970317,dallas,8985.0,4,1,1,Winter,4
1578978000,Overcast,cloudy,0.0,0.0,0.4945224083295608,0.5656842586246287,55.33,0.9,0.6539050535987752,0.2164835164835165,0.2950009503896598,0.4707520891364902,0.91,0.0,1.0,No Precipitation,0.3163701067615657,0.008611082970317,dallas,9234.0,5,1,1,Winter,4
1578981600,Overcast,cloudy,0.0012112403100775,0.02,0.4959710276143051,0.5669027492194044,56.37,0.93,0.6477794793261875,0.2227106227106227,0.2503326363809162,0.4763231197771588,0.97,0.0,0.6726622381195707,rain,0.3128113879003559,0.008611082970317,dallas,9982.0,6,1,1,Winter,4
1578985200,Overcast,cloudy,0.0005652454780361,0.02,0.4950656405613399,0.5662173482598432,56.94,0.95,0.6462480857580406,0.2018315018315018,0.2431096749667363,0.4986072423398329,0.9,0.0,0.4713336739908022,rain,0.3149466192170819,0.008611082970317,dallas,11222.0,7,1,1,Winter,1
